pre,post,ratio,tau_scm,tau_aug,corr,gap_pre,n_pool,n_cand,i,k,name,p_aug,fit_x,meas
0.48992287422872577,1.0859029232412423,2.216477287268438,0.29723383270447024,0.5865494547714218,-0.28931562206695155,0.0031766765229642017,20,292,100,2740,Bulgaria,0.5118110236220472,0.9216182466469273,vol
0.27999011495314247,0.9233448177306316,3.2977764871633317,-0.8006867663781478,-0.6067601662062418,-0.19392660017190594,0.006499798125260137,20,268,100,2790,Bulgaria,0.444015444015444,0.5267033086132576,vol
0.3040650960176628,0.49146031213810343,1.616299662719443,-0.3205232067542423,-0.5025074012926489,0.18198419453840667,0.01759875466350773,20,355,100,2813,Bulgaria,0.5074626865671642,0.5719919509769585,vol
0.2563697392392558,0.6544787594816096,2.5528705588408798,0.4813326423541132,0.48286374265188703,-0.0015311002977738163,0.010129899026976434,20,573,100,2814,Bulgaria,0.5084033613445378,0.48226984694881864,vol
0.29857337822680985,0.8916985300220791,2.9865305986681254,-0.6021628006199449,-0.5216413163238306,-0.08052148429611425,0.03529947724818736,20,399,100,2819,Bulgaria,0.49624060150375937,0.5616612079402031,vol
0.34663822318952664,0.4866859316315782,1.4040169233312727,0.3438871901974445,1.7688820702156762,-1.4249948800182317,0.014075563267362106,20,588,100,2822,Bulgaria,0.06291390728476821,0.6520783745393987,vol
0.3444697696886842,0.6319946274455724,1.834688216666269,0.03397760197281219,0.10185109032554034,-0.06787348835272815,0.02158008792363464,20,769,100,2829,Bulgaria,0.93,0.6479991889807983,vol
0.6750266353433589,1.9258624434771197,2.853016966504604,-1.7722997752770646,-1.482200891629137,-0.29009888364792763,-0.06131812439531315,20,464,100,2910,Bulgaria,0.1767337807606264,1.2698261233148285,vol
0.17577376801196015,0.4203599697452755,2.3914829527729817,-0.046646432270168514,0.04848337586700793,-0.09512980813717645,-0.0012282086644364637,20,586,100,2930,Bulgaria,0.9517241379310345,0.33065676334613586,vol
1.2514184006770621,2.6116613382885827,2.086960953167686,-2.436759064089078,-2.9504910110016254,0.5137319469125473,-0.21292279785506774,20,294,100,3092,Bulgaria,0.05668016194331984,2.3541052947759513,vol
