pre,post,ratio,tau_scm,tau_aug,corr,gap_pre,n_pool,n_cand,i,k,name,meas,p_scm,p_aug,fit_x,credible
0.27909482581950434,0.8350272778254126,2.9919124275182365,-0.7023301131479815,-2.6898853398330953,1.987555226685114,0.04240005192415097,20,223,76,2013,Brazil,vol,0.2762096774193548,0.06048387096774194,0.5278630799250732,True
0.22000253322766744,1.26166189420437,5.734760757953417,-1.1495534736951978,-1.5110186539081687,0.36146518021297097,0.019806345520040125,20,451,76,2021,Brazil,vol,0.07056451612903226,0.19959677419354838,0.4160994903430383,True
0.17523063447260345,0.4572225122240963,2.6092612949796803,0.343640309876557,0.4825203137351961,-0.13888000385863905,0.0035517806384531333,20,531,76,2023,Brazil,vol,0.3629032258064516,0.6088709677419355,0.3314206278756065,True
0.48661931145646037,1.1896674457806447,2.4447600367933378,1.179664515548179,0.8848594054254122,0.29480511012276683,0.40422359176102207,20,275,76,2029,Brazil,vol,0.39314516129032256,0.39919354838709675,0.9203623454579808,True
1.0947951022743732,1.6177106209696939,1.4776377950622852,1.4058015841697697,2.7968752337252507,-1.3910736495554807,0.34008746533143513,20,574,76,2030,Brazil,vol,0.7116935483870968,0.05241935483870968,2.070629266868515,False
0.146065235429281,0.3412489860238198,2.3362779310278734,-0.17443194974074672,-0.7994030407893812,0.6249710910486345,0.024950725171349383,20,189,76,2100,Brazil,vol,0.4213709677419355,0.4254032258064516,0.2762589554187749,True
0.19744194435255677,0.24889941673990496,1.2606207741525508,-0.0699351429610946,0.01760244345421462,-0.08753758641530922,0.02828679497278634,20,348,76,2219,Brazil,vol,0.7903225806451613,0.9838709677419355,0.37342975652202876,True
0.19530687571255934,0.3665101540924883,1.8765860277847846,0.3350979523922053,0.3120177981154486,0.0230801542767567,0.06492702935154653,20,121,76,2220,Brazil,vol,0.5665322580645161,0.7479838709677419,0.3693916167791969,True
0.3800995608525934,0.7228823919245037,1.9018238019086926,-0.6438625087758165,-0.6240761670288406,-0.01978634174697589,0.058865986127734485,20,236,76,2393,Brazil,vol,0.5564516129032258,0.5201612903225806,0.7188973291807839,True
0.44843993498880114,0.3575649881441201,0.7973531352711697,0.31209420817362954,1.4879255919566177,-1.1758313837829881,0.28188482778995777,20,51,76,2410,Brazil,vol,0.9314516129032258,0.2056451612903226,0.8481521810715186,True
0.6385978559799512,0.5705081854216337,0.8933762932012488,-0.47923639641186,-1.749517820381958,1.270281423970098,0.5082050169350303,20,116,76,2420,Brazil,vol,0.9153225806451613,0.15120967741935484,1.2078053761882674,True
0.3403243455975108,0.8976083903342796,2.6375086059692254,-0.8598615324842083,-0.8315456108085592,-0.028315921675649103,0.0059937261008263095,20,394,76,2512,Brazil,vol,0.35685483870967744,0.4173387096774194,0.6436688917936677,True
0.27395133886217177,1.0501175222789354,3.8332264651105143,-0.7486071820551619,-1.9884240150532388,1.239816832998077,-0.006069508623098973,20,722,76,2513,Brazil,vol,0.18346774193548387,0.10887096774193548,0.5181349996610275,True
0.18802976228194596,0.4863028905224328,2.5863080643224645,-0.47917785899412735,-0.5733877123757446,0.09420985338161729,0.03782981213476624,20,141,76,2593,Brazil,vol,0.36693548387096775,0.5504032258064516,0.35562812439925595,True
